Start,End,Open,High,Low,Close,Volume,Market Cap
2017-01-25,2017-01-26,1.36043,1.37382,1.28664,1.28948,1084114.3680555555,117410112.46753854
2017-01-24,2017-01-25,1.405,1.405,1.36779,1.36907,856704.9547038327,120404665.432546
2017-01-23,2017-01-24,1.38272,1.40156,1.36649,1.40156,1214589.46875,122146508.01801538
2017-01-22,2017-01-23,1.41394,1.47,1.35691,1.38591,2126216.3194444445,123602419.80444233
2017-01-21,2017-01-22,1.34219,1.43673,1.34125,1.41905,5204679.198606272,122902275.27621463
2017-01-20,2017-01-21,1.17053,1.39729,1.15964,1.34286,2112823.142361111,109272875.7637335
2017-01-19,2017-01-20,1.20359,1.21669,1.15856,1.17059,810501.9791666666,103677078.88952504
2017-01-18,2017-01-19,1.21234,1.22234,1.15786,1.20019,1288899.3194444445,105474924.43252319
2017-01-17,2017-01-18,1.17779,1.23327,1.17516,1.21193,928473.0731707317,106273499.69860268
2017-01-16,2017-01-17,1.18739,1.19744,1.17105,1.17809,579680.9965277778,103889824.20364444
2017-01-15,2017-01-16,1.20386,1.20567,1.16441,1.18635,667723.5486111111,104114535.60523285
2017-01-14,2017-01-15,1.20566,1.23109,1.18913,1.20419,1057687.87456446,106143522.49708548
2017-01-13,2017-01-14,1.2156,1.24745,1.16878,1.20728,1566415.5555555555,105162852.88796283
2017-01-12,2017-01-13,1.17654,1.25195,1.12376,1.21435,2790584.5833333335,103349690.34156318
2017-01-11,2017-01-12,1.43416,1.44852,1.15233,1.17528,1954575.826388889,114425875.71882114
2017-01-10,2017-01-11,1.40978,1.45099,1.40978,1.43616,1699852.299651568,126112225.53411411
2017-01-09,2017-01-10,1.4477,1.46325,1.39107,1.41491,1270489.8958333333,126676133.18774319
2017-01-08,2017-01-09,1.44006,1.49809,1.41797,1.44416,1748483.576388889,127260775.97292757
2017-01-07,2017-01-08,1.50568,1.5115,1.27241,1.43574,3709924.1114982576,123375654.17551108
2017-01-06,2017-01-07,1.60557,1.64694,1.42005,1.50193,5489327.534722222,137343437.9163527
2017-01-05,2017-01-06,1.76422,1.90726,1.43792,1.62709,8576221.006944444,150368853.46619004
2017-01-04,2017-01-05,1.49252,1.79408,1.48712,1.77871,6274772.430555556,142187809.7849188
2017-01-03,2017-01-04,1.43745,1.59524,1.41135,1.49377,3871639.581881533,130754879.99731489
2017-01-02,2017-01-03,1.3975,1.45596,1.36327,1.44248,3450681.909722222,122884998.14782588
2017-01-01,2017-01-02,1.41312,1.50425,1.34887,1.39924,2904540.347222222,125032633.44953237
2016-12-31,2017-01-01,1.54586,1.57951,1.33315,1.4143,6707030,124957287.06432302
2016-12-30,2016-12-31,1.42921,1.62672,1.42274,1.54062,9707976.180555556,132928919.82824636
2016-12-29,2016-12-30,1.1133,1.46413,1.10969,1.45255,4679255.416666667,113126576.42116372
2016-12-28,2016-12-29,1.05362,1.12395,1.03993,1.11166,1061308.9756944445,92400503.67472073
2016-12-27,2016-12-28,1.04327,1.07386,1.0338,1.0549,700235.6027874565,91581119.94230579
2016-12-26,2016-12-27,1.07248,1.08308,1.03498,1.04309,846557.6111111111,91986467.28037313
2016-12-25,2016-12-26,1.11629,1.12879,1.05997,1.07658,1361263.4375,94715744.32849763
2016-12-24,2016-12-25,1.04774,1.13363,1.04284,1.11396,3129179.3728222996,95668121.51398861
2016-12-23,2016-12-24,1.10094,1.10847,1.02286,1.04822,2905690.590277778,93638159.3881191
2016-12-22,2016-12-23,1.13808,1.16225,1.08131,1.1013,2357420.347222222,97191338.64684102
2016-12-21,2016-12-22,1.13836,1.17224,1.11539,1.13242,2368171.6724738674,99449981.1193125
2016-12-20,2016-12-21,1.19705,1.20376,1.1332,1.1355,2641398.6805555555,102504731.62569067
2016-12-19,2016-12-20,1.05358,1.20754,1.05358,1.20279,1870184.236111111,100256990.59169339
2016-12-18,2016-12-19,1.00656,1.05899,1.00656,1.0522,1010588.6979166666,90086608.55656026
2016-12-17,2016-12-18,1.06946,1.06946,0.99188,1.00655,1288346.655052265,89280295.26038161
2016-12-16,2016-12-17,1.08315,1.08824,1.04174,1.07004,2120653.576388889,92676913.53925604
2016-12-15,2016-12-16,0.99484,1.10615,0.983595,1.08419,2589580.659722222,92809132.79046793
2016-12-14,2016-12-15,0.983316,0.999941,0.960026,0.99267,1491303.6236933798,85301069.34394664
2016-12-13,2016-12-14,0.908797,0.998996,0.908797,0.982346,1155314.0524475526,81838931.6158218
2016-12-12,2016-12-13,0.930446,0.958333,0.899886,0.907556,1183183.013888889,80026038.75569206
2016-12-11,2016-12-12,0.860004,0.962086,0.857915,0.931381,1411012.4270833333,79897331.4990006
2016-12-10,2016-12-11,0.809223,0.871926,0.802917,0.859119,557421.543554007,72469089.3241411
2016-12-09,2016-12-10,0.817662,0.839118,0.798441,0.808764,515807.8298611111,70430856.6455357
2016-12-08,2016-12-09,0.822794,0.830944,0.80618,0.818152,603112.8090277778,71253772.83628352
2016-12-07,2016-12-08,0.782294,0.833355,0.773184,0.823392,861846.6341463415,69426626.18447217
2016-12-06,2016-12-07,0.837907,0.846754,0.743399,0.782118,1812745.9722222222,67844747.21830356
2016-12-05,2016-12-06,0.768952,0.85635,0.755031,0.837537,794943.6597222222,67475028.86102745
2016-12-04,2016-12-05,0.772839,0.78778,0.753897,0.768927,390469.74652777775,66845883.08635101
2016-12-03,2016-12-04,0.801643,0.807527,0.769488,0.77246,1014975.0034843206,67301461.71699493
2016-12-02,2016-12-03,0.766635,0.813424,0.736627,0.799499,651215.4216027874,66359945.95969979
2016-12-01,2016-12-02,0.747475,0.791416,0.746875,0.766383,408960.46315789473,65781495.18107503
2016-11-30,2016-12-01,0.747909,0.766068,0.744628,0.748166,626109.6236933798,64808564.95379628
2016-11-29,2016-11-30,0.759313,0.782389,0.721561,0.748028,469940.5208333333,64353739.2178809
2016-11-28,2016-11-29,0.778122,0.785192,0.75756,0.759256,296488.5173611111,66366893.93153034
2016-11-27,2016-11-28,0.781978,0.801659,0.773297,0.778077,288471.2395833333,68024011.98335004
2016-11-26,2016-11-27,0.845464,0.845464,0.781507,0.783084,1173592.3101045296,69220114.98955648
2016-11-25,2016-11-26,0.769668,0.861533,0.763722,0.848586,1122976.5555555555,68731925.57961947
2016-11-24,2016-11-25,0.816454,0.818415,0.736664,0.769783,856912.7534722222,68066999.03936464
2016-11-23,2016-11-24,0.840367,0.85043,0.808571,0.817465,493534.2578397213,71845967.76432787
2016-11-22,2016-11-23,0.850297,0.869077,0.838704,0.838704,359263.0173611111,73139125.46355926
