Start,End,Open,High,Low,Close,Volume,Market Cap
2017-09-26,2017-09-27,51.5801,53.7025,51.077,51.7527,211893010.41666666,2771594605.9755535
2017-09-25,2017-09-26,47.6183,52.4389,47.5717,51.5897,120727402.77777778,2640443479.4611263
2017-09-24,2017-09-25,49.2716,49.2716,47.5186,47.6426,108479691.25874126,2551296579.7811494
2017-09-23,2017-09-24,48.0903,49.7895,46.687,49.256,196900013.93728223,2573035698.1336617
2017-09-22,2017-09-23,46.6058,49.0921,45.189,48.2539,236300770.83333334,2497014721.4295053
2017-09-21,2017-09-22,51.7338,52.3142,45.6674,46.6314,163547508.7108014,2643811592.180235
2017-09-20,2017-09-21,52.8353,53.8299,51.2513,51.9664,213273644.59930313,2785274853.456186
2017-09-19,2017-09-20,55.5254,55.8833,51.0478,52.9529,344611386.75958186,2852371360.9329696
2017-09-18,2017-09-19,48.4902,55.6149,48.4902,55.3744,339527986.1111111,2785028365.5279727
2017-09-17,2017-09-18,48.2583,49.8818,45.1248,48.4627,350078256.9444444,2536861795.869915
2017-09-16,2017-09-17,48.2126,52.8292,46.4649,48.1503,1137113863.6363637,2600677068.586436
2017-09-15,2017-09-16,41.5849,50.6477,32.031,48.2041,1209084163.1944444,2370833497.9555025
2017-09-14,2017-09-15,61.7301,62.4267,41.2485,41.2485,558277541.6666666,2819293024.4401917
2017-09-13,2017-09-14,64.2337,64.597,58.9348,61.8123,502315951.2195122,3263333450.8261127
2017-09-12,2017-09-13,66.0399,70.253,63.8633,64.4298,412880378.4722222,3550759033.0655255
2017-09-11,2017-09-12,61.6135,67.2325,61.3715,66.0077,499975406.25,3458293236.365456
2017-09-10,2017-09-11,66.0091,66.0091,57.0644,61.8465,479634898.9547038,3273165882.2710233
2017-09-09,2017-09-10,67.7948,69.5538,64.0091,66.1849,861749059.2334495,3478265919.4944296
2017-09-08,2017-09-09,78.4843,80.1261,63.8299,67.3709,572313641.1149826,3898531771.4047093
2017-09-07,2017-09-08,80.1143,81.055,75.5909,78.3779,656893600,4127754929.5478287
2017-09-06,2017-09-07,71.2948,80.639,71.2948,80.3303,917841108.3916084,4049547782.478103
2017-09-05,2017-09-06,65.2058,72.4437,59.05,71.2795,1027841517.3611112,3510594789.7177644
2017-09-04,2017-09-05,76.843,76.843,61.2437,64.8053,713700909.4076655,3652274819.253691
2017-09-03,2017-09-04,79.0243,82.8298,73.6085,76.9385,938359413.1944444,4119422290.6232014
2017-09-02,2017-09-03,86.0397,92.0652,72.2265,78.9987,1640517909.4076655,4209446382.629629
2017-09-01,2017-09-02,71.0551,87.4059,70.0054,85.8949,1019794500,4082114437.0647116
2017-08-31,2017-09-01,64.1693,72.2807,64.0404,71.1283,393160571.4285714,3510760745.11776
2017-08-30,2017-08-31,63.167,64.2137,60.8973,64.2137,257380289.19860628,3288052914.9317417
2017-08-29,2017-08-30,62.3555,63.2863,61.2573,63.2863,399918840.2777778,3281489029.115177
2017-08-28,2017-08-29,61.1588,64.92,59.8676,62.1518,777082496.5277778,3286722940.8863425
2017-08-27,2017-08-28,51.7496,64.4423,51.6385,61.4097,482316094.07665503,3045830052.464172
2017-08-26,2017-08-27,51.1768,52.2603,50.4524,51.7678,126389743.05555555,2684466339.172453
2017-08-25,2017-08-26,50.1856,52.1348,49.8421,51.1273,236233277.7777778,2676906875.302687
2017-08-24,2017-08-25,53.2481,53.2804,50.2423,50.2423,575489010.4166666,2693235072.7535872
2017-08-23,2017-08-24,46.7271,54.7799,46.4836,52.8163,167485578.39721254,2522594888.7065887
2017-08-22,2017-08-23,47.936,47.936,45.4764,46.6271,218896131.94444445,2440961298.2521043
2017-08-21,2017-08-22,46.231,48.7476,45.6214,47.6995,160741399.30555555,2453488402.5766582
2017-08-20,2017-08-21,45.48,47.5461,44.7515,46.384,128908929.9651568,2400434217.8098974
2017-08-19,2017-08-20,47.2814,47.2814,43.782,45.4822,195727850.69444445,2371479439.181862
2017-08-18,2017-08-19,43.9146,47.8595,43.5909,46.4792,223511055.55555555,2405097707.3889074
2017-08-17,2017-08-18,44.1512,44.832,43.7842,43.948,109466565.97222222,2323709927.191676
2017-08-16,2017-08-17,43.3065,45.0564,42.5703,44.1652,143684668.98954704,2298804115.584899
2017-08-15,2017-08-16,45.8045,45.8357,42.2943,43.3062,174230701.3888889,2289157414.8170757
2017-08-14,2017-08-15,45.8128,46.5109,45.4312,45.7905,135778413.19444445,2408478016.648866
2017-08-13,2017-08-14,46.4339,48.0728,44.3259,45.8071,233644066.2020906,2437361672.0370817
2017-08-12,2017-08-13,47.0994,47.6235,46.2858,46.4534,134765472.2222222,2462915313.8350496
2017-08-11,2017-08-12,46.4998,47.3273,46.4049,46.9782,138817711.80555555,2447487179.384498
2017-08-10,2017-08-11,48.0119,48.507,46.5991,46.5991,148518413.19444445,2508769476.193188
2017-08-09,2017-08-10,48.6319,50.2264,47.1643,48.1129,281779212.543554,2537321663.9035788
2017-08-08,2017-08-09,45.7955,49.3683,45.7941,48.6279,128468803.47222222,2437571928.4015217
2017-08-07,2017-08-08,45.103,46.484,45.103,45.7965,114043083.33333333,2392013734.982458
2017-08-06,2017-08-07,46.859,47.3013,45.0986,45.1223,174442020.90592334,2403055349.1214767
2017-08-05,2017-08-06,43.4497,46.9166,43.4497,46.8904,208775920.1388889,2404076985.933443
2017-08-04,2017-08-05,42.8615,43.7131,42.8215,43.5221,105433309.72222222,2263251797.053546
2017-08-03,2017-08-04,42.1322,43.1674,42.1322,42.8925,98541029.16666667,2235891933.0384693
2017-08-02,2017-08-03,43.0363,43.2063,42.0667,42.111,149684675.95818815,2229341667.682185
2017-08-01,2017-08-02,43.0227,43.77,41.085,42.9764,247827750,2234247187.483879
2017-07-31,2017-08-01,40.422,44.0334,38.9477,42.9549,123459096.18055555,2154796764.8345027
2017-07-30,2017-07-31,41.1155,41.8177,40.062,40.4079,92332591.98606272,2133209411.8185575
2017-07-29,2017-07-30,40.6146,41.3412,38.744,41.1678,119731876.7361111,2081033535.2274525
2017-07-28,2017-07-29,42.1398,42.4703,35.9415,40.5967,137011889.93055555,2148963638.8755326
2017-07-27,2017-07-28,42.2297,42.6195,41.3893,42.1621,91503494.09722222,2200525848.7206745
2017-07-26,2017-07-27,42.2413,42.6986,40.6257,42.1782,156895512.19512194,2182559448.2100625
2017-07-25,2017-07-26,44.4055,44.7888,41.0673,42.2149,190380059.0277778,2233029434.393808
2017-07-24,2017-07-25,44.0559,44.8115,43.2877,44.4907,175596541.66666666,2307416000.056198
2017-07-23,2017-07-24,46.5583,46.6397,42.936,44.0276,176325623.6933798,2335882139.85128
2017-07-22,2017-07-23,45.763,46.7987,45.4529,46.6451,162377555.55555555,2394592203.704656
2017-07-21,2017-07-22,45.0157,47.4475,44.5215,45.7531,422796590.2777778,2388978118.2699566
2017-07-20,2017-07-21,40.8644,45.4475,40.8644,44.8388,249438343.75,2244728355.180779
2017-07-19,2017-07-20,44.3024,44.4188,40.5608,40.7934,318207878.0487805,2232181310.834816
2017-07-18,2017-07-19,42.6697,45.3304,41.4673,44.2961,357418631.9444444,2260236485.9010167
2017-07-17,2017-07-18,40.9129,43.073,40.1723,42.6079,393914454.8611111,2194054262.179578
2017-07-16,2017-07-17,38.9239,41.9693,36.3848,40.9704,336798257.83972126,2045527060.9283614
2017-07-15,2017-07-16,42.8027,42.8053,37.7786,39.2613,336931208.3333333,2089443133.9177725
2017-07-14,2017-07-15,46.3278,46.4777,40.802,42.6049,243286809.0277778,2296129048.8965907
2017-07-13,2017-07-14,48.7512,49.0493,45.3893,46.4502,303811646.64310956,2431227632.3745737
2017-07-12,2017-07-13,45.3308,49.0705,44.0653,48.5074,357406673.46938777,2433686799.3124986
2017-07-11,2017-07-12,46.5764,47.3894,43.6451,45.405,446261895.8333333,2359234228.46099
2017-07-10,2017-07-11,49.5805,50.5348,44.737,46.5659,342229451.3888889,2548380129.485878
2017-07-09,2017-07-10,52.1385,53.3088,49.527,49.5386,522357595.81881535,2656500075.853908
2017-07-08,2017-07-09,46.5755,52.7451,44.6701,52.4383,572158545.1388888,2516682279.9262066
2017-07-07,2017-07-08,51.1303,51.136,45.6325,46.6303,494092576.3888889,2526630715.2282143
2017-07-06,2017-07-07,53.1945,53.1955,50.1151,51.2071,553999250,2659694572.908579
