Start,End,Open,High,Low,Close,Volume,Market Cap
2012-08-11,2012-08-12,11.5102,11.5102,11.5102,11.5102,0,111030434.60708314
2012-08-12,2012-08-13,11.624,11.624,11.624,11.624,0,112272038.54091404
2012-08-13,2012-08-14,12.0375,12.0375,12.0375,12.0375,0,116477458.12499999
2012-08-14,2012-08-15,12.19,12.19,12.19,12.19,0,117953081.16666716
2012-08-15,2012-08-16,13.25,13.25,13.25,13.25,0,128209870.83333305
2012-08-16,2012-08-17,13.5,13.5,13.5,13.5,0,130891413.86718747
2012-08-17,2012-08-18,11.5836,11.5836,11.5836,11.5836,0,112434162.13750052
2012-08-18,2012-08-19,11.61,11.61,11.61,11.61,0,112690409.06249999
2012-08-19,2012-08-20,8,8,8,8,0,77650583.33333324
2012-08-20,2012-08-21,10.1,10.1,10.1,10.1,0,98273101.8475119
2012-08-21,2012-08-22,9.915,9.915,9.915,9.915,0,96537480.125
2012-08-22,2012-08-23,9.8068,9.8068,9.8068,9.8068,0,95483989.92333312
2012-08-23,2012-08-24,10.1,10.1,10.1,10.1,0,98403333.69068295
2012-08-24,2012-08-25,10.6,10.6,10.6,10.6,0,103521918.75
2012-08-25,2012-08-26,10.5239,10.5239,10.5239,10.5239,0,102778709.5031245
2012-08-26,2012-08-27,10.61,10.61,10.61,10.61,0,103619580.9375
2012-08-27,2012-08-28,10.95,10.95,10.95,10.95,0,107046851.15885417
2012-08-28,2012-08-29,10.94,10.94,10.94,10.94,0,107172729.95833291
2012-08-29,2012-08-30,10.9169,10.9169,10.9169,10.9169,0,106946432.87770842
2012-08-30,2012-08-31,10.777,10.777,10.777,10.777,0,105575915.06041697
2012-08-31,2012-09-01,10.16,10.16,10.16,10.16,0,99646647.39583345
2012-09-01,2012-09-02,9.9654,9.9654,9.9654,9.9654,0,97926248.77500042
2012-09-02,2012-09-03,10.2041,10.2041,10.2041,10.2041,0,100271864.16249955
2012-09-03,2012-09-04,10.53,10.53,10.53,10.53,0,103474361.25
2012-09-04,2012-09-05,10.3847,10.3847,10.3847,10.3847,0,102205013.06326324
2012-09-05,2012-09-06,10.9997,10.9997,10.9997,10.9997,0,108421017.98249921
2012-09-06,2012-09-07,11.181,11.181,11.181,11.181,0,110208042.22499944
2012-09-07,2012-09-08,11,11,11,11,0,108423975
2012-09-08,2012-09-09,11.037,11.037,11.037,11.037,0,109104366.03658906
2012-09-09,2012-09-10,11.02,11.02,11.02,11.02,0,108962385.125
2012-09-10,2012-09-11,11.17,11.17,11.17,11.17,0,110445539.1875
2012-09-11,2012-09-12,11.3308,11.3308,11.3308,11.3308,0,112035480.34249958
2012-09-12,2012-09-13,11.3649,11.3649,11.3649,11.3649,0,112689351.59283815
2012-09-13,2012-09-14,11.399,11.399,11.399,11.399,0,113052455.99791698
2012-09-14,2012-09-15,11.67,11.67,11.67,11.67,0,115740166.8125
2012-09-15,2012-09-16,11.75,11.75,11.75,11.75,0,116533586.97916716
2012-09-16,2012-09-17,11.87,11.87,11.87,11.87,0,117978777.3746383
2012-09-17,2012-09-18,11.89,11.89,11.89,11.89,0,118291826.5
2012-09-18,2012-09-19,12.25,12.25,12.25,12.25,0,121873412.5
2012-09-19,2012-09-20,12.5725,12.5725,12.5725,12.5725,0,125081916.625
2012-09-20,2012-09-21,12.2825,12.2825,12.2825,12.2825,0,122482906.78645833
2012-09-21,2012-09-22,12.368,12.368,12.368,12.368,0,123438824
2012-09-22,2012-09-23,12.2378,12.2378,12.2378,12.2378,0,122139362.90000065
2012-09-23,2012-09-24,12.1933,12.1933,12.1933,12.1933,0,121695230.65000065
2012-09-24,2012-09-25,12.1,12.1,12.1,12.1,0,121093444.4907412
2012-09-25,2012-09-26,12.197,12.197,12.197,12.197,0,122108639.23333345
2012-09-26,2012-09-27,12.27,12.27,12.27,12.27,0,122839468.99999997
2012-09-27,2012-09-28,12.3089,12.3089,12.3089,12.3089,0,123228911.16333358
2012-09-28,2012-09-29,12.391,12.391,12.391,12.391,0,124344202.90507817
2012-09-29,2012-09-30,12.3631,12.3631,12.3631,12.3631,0,124146180.67958365
2012-09-30,2012-10-01,12.4,12.4,12.4,12.4,0,124516718.33333296
2012-10-01,2012-10-02,12.4,12.4,12.4,12.4,0,124516718.33333296
2012-10-02,2012-10-03,12.84,12.84,12.84,12.84,0,129167602.953125
2012-10-03,2012-10-04,12.89,12.89,12.89,12.89,0,129852168.1875
2012-10-04,2012-10-05,12.85,12.85,12.85,12.85,0,129449213.4375
2012-10-05,2012-10-06,12.688,12.688,12.688,12.688,0,127817246.70000029
2012-10-06,2012-10-07,12.505,12.505,12.505,12.505,0,126002316.2668187
2012-10-07,2012-10-08,11.8,11.8,11.8,11.8,0,119241605.83333284
2012-10-08,2012-10-09,11.7781,11.7781,11.7781,11.7781,0,119020301.49708265
2012-10-09,2012-10-10,11.895,11.895,11.895,11.895,0,120201601.8125
2012-10-10,2012-10-11,12.12,12.12,12.12,12.12,0,122475276.5
2012-10-11,2012-10-12,12.03,12.03,12.03,12.03,0,121906959.28949653
