,USER_ID,CURRENCY_TYPE,Aggregate_Amount_In_Wallet
384,4552eb5a7bc7cc26c16e72c709add5dd,LTC,-148.819750656248
385,459e2f900569ff4be0f1d19a2c6b2df0,BTC,-53.97541562490001
386,459e2f900569ff4be0f1d19a2c6b2df0,ETH,-10.23011173902
387,45af29bb0896cedeb170d7589ba3d174,BTC,-0.022429494000000015
388,45beadd0db2961f05da8e7521cd00116,BTC,-15.73678054945
389,4669164c2ab5fa495952831d5b083505,ETH,-1809.08996044346
390,4669164c2ab5fa495952831d5b083505,LTC,-1450.306760117755
391,467ccaa908abf155a96bdc6826c6ca44,BTC,-25313.900394599987
392,467ccaa908abf155a96bdc6826c6ca44,ETH,-2955.85317654104
393,46e218bc8d1f139555b2e828dbfffbc4,BTC,-1.9923895566499998
394,474102ef3748efc53237ecad21af9b41,BTC,-0.022365600000000003
395,475e92a973f3c8963c092ceee4b826fe,BTC,-196.924966548
396,4774bc1e2062db6648b4ebee92b2fef6,BTC,-0.0382146
397,47a0e9934e3c36a8274685d5c1308ea3,BTC,-240.22775335003922
398,47a0e9934e3c36a8274685d5c1308ea3,ETH,-21.61936919957
399,47d113811246cb2e1c3b5c44b7ab2098,BTC,0.0
400,484e853911d2c6be9191d1b6f4026ab2,BTC,-13640.1045848898
401,484e853911d2c6be9191d1b6f4026ab2,ETH,0.0
402,48c036dcb9291e6800ab9eef22d289a7,BTC,-1813.5249175521196
403,48cc9779135b57b6a8d4052e93bb843a,BTC,-258.25314196600004
404,48cc9779135b57b6a8d4052e93bb843a,ETH,-872.5151903206
405,48cc9779135b57b6a8d4052e93bb843a,LTC,-642.089138605472
406,48e077a9a49d2fc5a1a42ed43f8371ae,BTC,-3131.826500584386
407,48e077a9a49d2fc5a1a42ed43f8371ae,LTC,-810.6945799090591
408,48fe11b189a63b0f7108fd447050b82a,ETH,-344.14870611273
409,49612e1188e897b8cbc98143a8e11930,LTC,-209.1572
410,49c0a65e8fc52a7902591d5be0316bbf,BTC,-9.652425182584132
411,4a06ae4f7b47874e85493a27dc2f42df,BTC,-293.73875955619997
412,4a06ae4f7b47874e85493a27dc2f42df,ETH,-154.27605905936002
413,4a24485c5e5c1e309e319f2cbc39100b,LTC,-165.680589703636
414,4a329de221c93b2fb25bf4f3ceec9556,BTC,-3571.7876478646804
415,4a4c197a45579febbfbfe345782d5be8,BTC,-0.0224273
416,4ae3cb53aba0811c34afe2782c77b05d,BTC,-0.0332782
417,4aff5d412b4aab1863f0fde85dd20bc6,BTC,-5086.8234
418,4c3b6b2b82597a0051f12001b88e8a3e,BTC,-168.25148531789998
419,4ca376da48358549ef9c8ccf1309bfb4,BTC,-918.6990719297999
420,4ca376da48358549ef9c8ccf1309bfb4,ETH,-888.4421982357001
421,4ca376da48358549ef9c8ccf1309bfb4,LTC,-848.60082889127
422,4cca2ac347436850cd0896edf5faf0ae,BTC,0.0
423,4cca2ac347436850cd0896edf5faf0ae,ETH,-816.0926761640101
424,4d6538960fa993138515e6fd6f9a94b4,BTC,-1.2227611584
425,4dcae949219c6f885b9d62ed6ac1e97c,BTC,-2545.8649670079503
426,4dcae949219c6f885b9d62ed6ac1e97c,ETH,-11959.227683192072
427,4dcae949219c6f885b9d62ed6ac1e97c,LTC,-11366.415815969456
428,4dcb4a267dd79c5d1f0495808cf1b899,BTC,-0.4245600594
429,4dcf12844fea3e73976e234d5d524d04,BTC,-120.201345
430,4de11e42be168146d169581295a0314a,BTC,-108.5332002039
431,4e67e06d8edcc76933da6097644fc410,BTC,-457.001
432,4f30308c33c85e5a456886014cd1d101,BTC,-0.50825546835
433,4f5363ff9e0bd3cbc7b0c5e883a7c370,BTC,-5091.31657307313
434,504519fbd7b1d8d86f6624d31aa0ff84,BTC,-4955.6487083118
435,504519fbd7b1d8d86f6624d31aa0ff84,ETH,-3711.23027983195
436,504519fbd7b1d8d86f6624d31aa0ff84,LTC,-514.6922838280699
437,50664996354b1a5eddf36adcf2028efa,BTC,-1.0000386799999998
438,5071310254468d837cf1ba82cc359931,BTC,-8194.484791899999
439,5071310254468d837cf1ba82cc359931,ETH,-5706.665599999999
440,5071310254468d837cf1ba82cc359931,LTC,-3218.076291176
441,5096eeb9d888dea2cb7299359341ca42,BTC,-0.032216100000000004
442,50fa2e563e1d92479ff96843ab6787c2,ETH,0.0
443,50fb9f179f84fb291284fffd3cb579a4,BTC,-0.10250701200000001
444,510692eca99e66de7e1d9e01729cbebe,BTC,-0.06868500000000001
445,515aab0768fa8375ccf8a4cdb72564fa,BTC,-0.035568105600000004
446,51aabb204e27c2d67ac650ed07e3928c,BTC,-557.3182
447,51aabb204e27c2d67ac650ed07e3928c,ETH,-4095.4060946089994
448,51aabb204e27c2d67ac650ed07e3928c,LTC,-2163.8123
449,5258f7d03be22667dcea4a6d9367b005,BTC,-0.0362387
450,52721fff5990deeb0a06ec92a72cb887,BTC,-130.24879979448
451,52dad8408315cdcb6a9c81c8bb77cbf8,BTC,-0.0248987
452,530a358a90806d4536ee55e189a8ad25,BTC,-0.0211220272
453,536d3b5bef55c666487ed19db0b426a4,BTC,-824.7644934847499
454,5373af5aebe3961845324389c139569d,BTC,-0.10472400000000001
455,53a9176f484d28bacfed80c53c6ebbe1,BTC,-2040.6394696147208
456,53a9176f484d28bacfed80c53c6ebbe1,ETH,-976.8493801607489
457,53a9176f484d28bacfed80c53c6ebbe1,LTC,-610.6108795841922
458,54278deaffbb2692d5f62b1bb4bbccfe,BTC,-0.5483316816
459,554899493381fbddd21e3246be10313d,BTC,0.0
460,56e0ea141fe36e3343173516d2cee412,BTC,-0.0403198
461,580aa247550a937e04c7106246493831,BTC,-0.040092777499999996
462,581c2381f21cd1b64751eef577814c41,ETH,-1536.0058
463,581c2381f21cd1b64751eef577814c41,LTC,-852.6555
464,5829f4cf3f92b0690c988ed0771f3edf,BTC,-51.39301555815
465,58623813d9bfb5ccf96466a1c90cfe42,BTC,-2042.0212854624
466,5867ac641fb362074ac1bc6dde7f0c5f,BTC,-17.448769157585996
467,597fc58f171fb9f39e85868ab16dc193,BTC,-2673.8313113292
468,598604c41c31dbf7699fec30dbe84b54,BTC,-4.292164128420001
469,59d76c6bff6e7996e4232ab9c7b2f9ad,BTC,-4857.401442355117
470,59d76c6bff6e7996e4232ab9c7b2f9ad,ETH,0.0
471,59d76c6bff6e7996e4232ab9c7b2f9ad,LTC,-419.92743630259406
472,5a012d92a25f1fdad70f1f18ad95550e,BTC,-0.0271818
473,5a18d09b40c6fa8efd5acba2470cc864,LTC,-8.91401894334
474,5a58844acd272f8eb6ac58bbdfe00be4,BTC,-243.19691203047998
475,5a71691509a5afdae4bc54c115af8f8b,BTC,-0.0453353
476,5afa9205b7f2c5a867552fd457b3c9fd,BTC,-0.039187200000000005
477,5b0ec58841c6f5e5440fd96f8052daa9,BTC,-1493.11131799314
478,5b2725548f3b713fa70e39bb7aec5e7e,BTC,-111768.1261183195
479,5b2725548f3b713fa70e39bb7aec5e7e,ETH,-65674.44934634551
480,5b2725548f3b713fa70e39bb7aec5e7e,LTC,-1919.522794222894
481,5b6059948043ccb65f3b5c846b174028,BTC,-475.81030202430827
482,5b96da1a8dae6da9325181f801288c5d,BTC,-40.64290612894
483,5be19f11b4dcb65a38fc5c1b61545949,BTC,-78.57150174130001
484,5be19f11b4dcb65a38fc5c1b61545949,LTC,-100.198891424625
485,5bee9b9f5bb799e14fb63cb384ffedfe,BTC,-4.6206261
486,5caf910b867a8bf2929cf2d0baa1bdab,BTC,-0.00082945
487,5cc3c3f20a7516e3fa020b6a9b8559fd,BTC,-228.56637728232556
488,5cf3594a42c4730deeb975f2826a4fc5,BTC,0.0
489,5d0fca8f2c327276ca0d64b017c543b1,BTC,-0.00643701682082273
490,5d1d4c39e7b1f50751d76718c34c15f4,BTC,-633.60214557275
491,5d1d4c39e7b1f50751d76718c34c15f4,ETH,-623.4122279697316
492,5d1d4c39e7b1f50751d76718c34c15f4,LTC,-643.9438724225861
493,5d1e4285622c606658956a2e2420f030,BTC,-11111.97416947107
494,5e3240c732e5d7cf80836baa92863d4e,BTC,-20.111894208549998
495,5e78e0c84f585578c629eb0f48ae136e,BTC,-0.03991499001
496,5e9f2070817c0ad69c57b956175acf41,BTC,-10588.466542909768
497,5e9f2070817c0ad69c57b956175acf41,ETH,-614.8565992236701
498,5eae27aafbb3963fa5641aa1dc2246ff,BTC,-203.7244388982304
499,5eae27aafbb3963fa5641aa1dc2246ff,ETH,-15.99300520568
500,5f26bff62e2730ad83859f74dd20d920,LTC,-562.976383547584
501,5f337bf244a69a97484613237ce7e1cd,BTC,-8523.61728632951
502,5f5d9a8ca405f3bce97271ad48d82176,BTC,-159.57377751291997
503,5fae748684a430e684d6338e8b1d7856,BTC,-3.823997051330006
504,6008fbf25d71e0f0e13f04764fa32055,BTC,-0.006831439999999999
505,60284bd2881f5c72d9b56808f535a6f8,BTC,-2900.0596288195998
506,60284bd2881f5c72d9b56808f535a6f8,ETH,-839.4090331739699
507,60671fac32d64b059eda5fb53e187fc9,BTC,0.0
508,60cdac8a5b106fe4505c79b8e9388478,BTC,-110.01788798259999
509,60cdac8a5b106fe4505c79b8e9388478,ETH,-101.56492041124001
510,60ed43ea8ddf6367a39423d355ff399d,BTC,-1457.9256635286001
511,615fd5df0042cb8e6ee2f9fa8295495f,BTC,-219.4144514826
512,615fd5df0042cb8e6ee2f9fa8295495f,LTC,-764.7127482834871
513,618f8dc81cff705ebc30e11fd4e80e1a,BTC,-138.6787960442
514,619ddf27794d146c23ca2ab632a203e0,BTC,0.0
515,6247034239f8514eadd1db3363d49ddd,BTC,-10.149448393799998
516,6247034239f8514eadd1db3363d49ddd,ETH,-5.0051991192
517,6247034239f8514eadd1db3363d49ddd,LTC,-8.7250396952
518,626d8e5df3ba290ae06c1029bfb26b4b,BTC,-0.0403198
519,62f72f59ffd7489c4e9181e21e372da0,BTC,-11761.67565236086
520,62f72f59ffd7489c4e9181e21e372da0,ETH,-1691.769159982
521,62f72f59ffd7489c4e9181e21e372da0,LTC,-2194.8055
522,63388f60319fb38fe63369ccc7d728fb,BTC,-21.10093863
523,63388f60319fb38fe63369ccc7d728fb,ETH,-2733.12965406905
524,634006c0df4a137fde7b89bb28e3864b,BTC,-3292.9069308355997
525,63c831d7098022a87283afe15fcb9e73,BTC,-263.4392116946
526,63d782e8b0f5c93fa4cdcc1261bdaffe,BTC,-0.07938952998
527,63fe327dd433913547f768002891b587,BTC,-0.5367620160000017
528,643c770ba48172ed57ddcb02d0405d30,BTC,-0.98632898
529,6447cad9323c0e90f7687f128d7634b4,BTC,-31692.935703969957
530,6447cad9323c0e90f7687f128d7634b4,ETH,-3673.170012237
531,6447cad9323c0e90f7687f128d7634b4,LTC,-353.37861089176704
532,645155235d745291a4b49b183c9da258,ETH,-110.09008817713
533,64a77bdd711f2332688f45fbe46fd089,BTC,-5.910446791951122e-17
534,64e010e432b7dc4b66f3a750aafe8094,BTC,-3511.9933506178
535,64e010e432b7dc4b66f3a750aafe8094,ETH,-17163.10347191976
536,64e010e432b7dc4b66f3a750aafe8094,LTC,-5274.2348948878225
537,650d7759e013aaad8bc49b453cec52ea,BTC,-198.1213666777
538,650d7759e013aaad8bc49b453cec52ea,ETH,-27.29414920825003
539,65b67e82aa63d7b3c59b1334f4a5e51f,BTC,-0.0380688
540,6613cbf100035f159e038abb2f706c07,BTC,-1220.1934726217003
541,6613cbf100035f159e038abb2f706c07,ETH,-958.3699209771402
542,6613cbf100035f159e038abb2f706c07,LTC,-825.404050580156
543,669ee777533182634afac22b181c5160,ETC,-53.8059775
544,669ee777533182634afac22b181c5160,ETH,-14435.918691631696
545,66a29344adca38d118f19dbdae8e632c,BTC,-1210.5612417003313
546,66c58df862f616205af5c8a30b93e00d,BTC,-549.54495680023
547,66c7c0e0c06cb7b8e8ff710225242f80,BTC,-3240.6664967017
548,66c7c0e0c06cb7b8e8ff710225242f80,ETH,-390.935631847249
549,66c7c0e0c06cb7b8e8ff710225242f80,LTC,-55.514403115136005
550,67236843ce666bf59fd67ac51e2d904f,BTC,-538.0442080525676
551,67236843ce666bf59fd67ac51e2d904f,ETH,-204.41669633693203
552,67236843ce666bf59fd67ac51e2d904f,LTC,-20.511459202351006
553,67aa0847320a6f22ca3ee54f3748b808,BTC,-0.17811433169999968
554,67ef75518d52851758ef308522cc9fc9,BTC,-307.22494838920005
555,67ef75518d52851758ef308522cc9fc9,ETH,-2795.2862580638503
556,6842f7301f857f40bb273c6491ff4ece,BTC,-0.0403198
557,6859075b6fcf1be259e232c7e1a8b74c,BTC,-1.008351477
558,68d174508f64a55dde75eebd697ac499,BTC,-499.2062555879
559,68d174508f64a55dde75eebd697ac499,ETH,-284.84149032516
560,68d174508f64a55dde75eebd697ac499,LTC,-261.23626776030403
561,6976b014a69a5e8b3a1401731a8494c0,BTC,0.0
562,69b8fc22e62176c6ca474d5b834a22f2,BTC,-1.00861562
563,69dc6072b5194f84ae868a1f39d283a0,BTC,-6.227103612526578e-17
564,6a092c1b4cdb7f1742c3a3719ab5929c,BTC,0.0
565,6a12499a0d8765bb19772a6f4be5bccf,BTC,-268.97404
566,6a1bc97218233d0e37d37f91e9d7c720,BTC,-7780.517062517495
567,6a3a9316a22f9d714c0a8f0c916e9b82,BTC,0.0
568,6a4db33b8d4f3161bf0cc879877ac1b7,BTC,-42.6863148576
569,6a4e1f76f8ab2c65bc6616ef7d7db904,BTC,-536.2572578084371
570,6a4e1f76f8ab2c65bc6616ef7d7db904,ETH,-295.08678003441
571,6a4e1f76f8ab2c65bc6616ef7d7db904,LTC,-192.84107332796899
572,6accb819e251b0150c731331d3712cde,ETH,-2.2128691146399855
573,6af9244d20fc021270214e22c33a46f8,BTC,-0.0338853
574,6b2f573b84f1cb31d3d6031016816d43,BTC,-1104.928
575,6ba36e3a48300c0344e82b7c1a064925,BTC,-254278.58875414156
576,6ba36e3a48300c0344e82b7c1a064925,ETH,-58597.46090533001
577,6ba36e3a48300c0344e82b7c1a064925,LTC,-21848.2475
578,6bd1a1974ce9639975d6ff60449ef4c9,BTC,-205.38898364
579,6be14ae41aef33323b24ed1f1d428668,BTC,-762.2619347679
580,6be14ae41aef33323b24ed1f1d428668,ETH,-5982.820097133304
581,6be14ae41aef33323b24ed1f1d428668,LTC,-1593.5986160335729
582,6c2583e0003c26998964a2da44288b38,BTC,-3.197949674500003
583,6c88fdce045bbe21deee491cf84fd371,BTC,-0.023018
584,6c8c62fa4f9eba972d9dc8924228a239,BTC,-0.039187200000000005
585,6cb8947d1cdbecc50f022f7dd6f9d8df,BTC,-570.4905605795
586,6cb8947d1cdbecc50f022f7dd6f9d8df,ETH,-670.2476593259
587,6cb8947d1cdbecc50f022f7dd6f9d8df,LTC,-521.508146026348
588,6d4ddf6dfb4eba72b120992dd93231c5,BTC,-26.4669257355
589,6d4ef79c24158a9a25c3eb7d6876b1b3,BTC,-69.81541369114
590,6d9333dcb868de360c50c33364e8ea2a,BTC,-178.9534664438873
591,6d9333dcb868de360c50c33364e8ea2a,ETH,-296.5985208168638
592,6da8e98549cd711ed59373a4706d0911,BTC,-35787.98200526488
593,6db5227083eb5f05730567aac8633598,BTC,-633.9759607289001
594,6db5227083eb5f05730567aac8633598,ETH,-223.89714457588002
595,6db5227083eb5f05730567aac8633598,LTC,-63.520288491479995
596,6e9d36318bca172a93f73781c59609ba,BTC,-412.34135519785997
597,6e9d36318bca172a93f73781c59609ba,ETH,0.0
598,6eb3bca624c522426c461c9df91d679f,BTC,-2.528674318547086e-14
599,6eb3bca624c522426c461c9df91d679f,LTC,-333.28608479283
600,6eb95af5868d5f7e42d8470eb92e20d1,BTC,-47.986007929719996
601,6eb95af5868d5f7e42d8470eb92e20d1,ETH,-8.25522
602,6eb95af5868d5f7e42d8470eb92e20d1,LTC,-29.0406
603,6ebe421c8cc54ea1407dba4cf6e0024e,BTC,-1.1319700000000001
604,6f0ce56589c71ca3b298dd58ee01cc5f,BTC,-3471.2631462358595
605,6f13e29b411cc8218984d94b0fda2b8f,BTC,-0.9944835740000001
606,6f17e6561b710769b3d1bab508ff9348,BTC,-122.84111
607,6f17e6561b710769b3d1bab508ff9348,ETH,-20919.165400049842
608,6f249c38e287396614966bc11ba2883d,BTC,-4.21706430286
609,6f2a72dbcf07d1d698fdeeb09eca8ed9,BTC,-3826.7624584135333
610,6f2a72dbcf07d1d698fdeeb09eca8ed9,ETH,-7.771516846703001
611,6f6ede625256deb8c1998456618c1b51,BTC,-14216.339867740851
612,6f7f19af183bceea8ba6bbec8189c093,BTC,-14635.0197053419
613,6f7f19af183bceea8ba6bbec8189c093,ETH,-4735.59639580775
614,6f7f19af183bceea8ba6bbec8189c093,LTC,-4322.530290640948
615,6fb41be7fd912155102b9c9fc37c61e4,BTC,-61.6254903372
616,703b5dc960757c6e9a4ef2ed19af9ce4,BTC,-0.042178
617,70584a4e11803adc0fdcca96b56f4bf6,BTC,0.0
618,7059ca76fc19c3279e05e5446648a4db,BTC,-1499.3903731462
619,70672d581cbe29ad2c5e98bc700b05a4,BTC,-2224.8004946867995
620,70ae44077789ad88d5f6954ce62e2936,BTC,-21.4860090312
621,70c06a4865967605aa82fbf5f977890c,BTC,-19133.13681907431
622,70c06a4865967605aa82fbf5f977890c,ETH,-16109.928485382761
623,714630b33b38001d7a68813467a80a57,BTC,-3551.5596712436895
624,714630b33b38001d7a68813467a80a57,ETH,-202.33578042718
625,71a678edfb89a33e44d0ddb0de4de7de,BTC,-6400.949624000001
626,71c60a97de01d2a4ec9c68ded8501025,BTC,-1.2553558822
627,7261f1d1559ec54298403ee3e13240c5,BTC,-0.024049100000000004
628,72fc3ac205cf585773a8df067ebf7909,BTC,-539.646588932
629,730cc3f3d7982f834d7e1b5108a2da10,BTC,-457.001
630,7333ce3fe7f88d18746c3c6a5a66a552,BTC,-10.4979822675
631,73a06d8db77df4deb868c83beed93dce,BTC,-405.6144441013
632,73a06d8db77df4deb868c83beed93dce,ETH,-181.31790079486
633,73a06d8db77df4deb868c83beed93dce,LTC,-392.931790434256
634,73bc9d995bf09eb8a363a6ca6cdad119,BTC,-0.00507288
635,7408923279d73bdf7c0ebda30e5be3b6,BTC,0.0
636,742d819c6aaf33df3d6c9ccbbd4de6a2,BTC,-140530.5893730357
637,746a83382602a573e87a123c8737d42b,BTC,-10.24686831
638,746a83382602a573e87a123c8737d42b,ETH,-6692.354188712719
639,746a83382602a573e87a123c8737d42b,LTC,-10296.698231635712
640,75021bc60237c97c7fffae320c176e37,ETH,0.0
641,753f7ad5f109ed458b32386161a6e5a7,BTC,-6106.897028516584
642,753f7ad5f109ed458b32386161a6e5a7,ETH,-2790.9970000000003
643,753f7ad5f109ed458b32386161a6e5a7,LTC,-1030.95
644,75737414cdab107a2fb3d95199075a9b,ETH,-777.642
645,75737414cdab107a2fb3d95199075a9b,LTC,-132.0154
646,759be096cecb833c5b7d6795aad210fc,BTC,-4193.0878827078905
647,759be096cecb833c5b7d6795aad210fc,ETH,-202.30892443661006
648,759be096cecb833c5b7d6795aad210fc,LTC,-73.089430026477
649,75f3e99bba379d5dcf870a481f47f450,BTC,-0.026945999999999998
650,76e23316714d74410ddf0b90075420bc,BTC,-364.20179698280003
651,77093751ee086a9f14df64cead77a0b3,BTC,-2443.44
652,7781b375e325ae3d3c21a90a99b8c8dc,BTC,-0.2813399360389347
653,78a68a52aec4128a2decf1466a2a6c94,BTC,-14147.777820000001
654,78a68a52aec4128a2decf1466a2a6c94,ETH,-472.74800000000005
655,78a68a52aec4128a2decf1466a2a6c94,LTC,-23746.67836554521
656,79ab10f190a4931694ec9ef87e448197,BTC,-3851.39053838805
657,79d85bedab4ab8954bb663ab85856cd7,BTC,-15.570826167880002
658,79ecc9d05c1110f84e0f53cd0d9b968a,BTC,-9.90275688
659,79ecc9d05c1110f84e0f53cd0d9b968a,ETH,-877.0429526065698
660,79ecc9d05c1110f84e0f53cd0d9b968a,LTC,-545.6142418228758
661,7a1fbca7da15c229faf75adbc4d3db4e,ETH,-1346.932
662,7bb5fd085304f434487532cd4fcd8276,BTC,-117.16717886814999
663,7bc4fbad2182e180332efe83689d35a2,BTC,-0.05979674999999999
664,7c3778a08ee3f51377b5472526da8b25,BTC,-0.38496977025
665,7c435a996564fb9ea5256311669b9af7,BTC,-45.42522674827049
666,7c4e9d72622981f002f7cafc7b15a4a8,BTC,-0.001869295
667,7c54c779848a15dca07709fc201e9cdc,BTC,-177.5255247765
668,7c54c779848a15dca07709fc201e9cdc,ETH,-741.6317851431601
669,7c54c779848a15dca07709fc201e9cdc,LTC,-238.84937077509
670,7c6e171bcbaacf9bc3e4aae3ae2b3dbc,BTC,-2784.1541259337
671,7c6e171bcbaacf9bc3e4aae3ae2b3dbc,ETH,-14845.239960960002
672,7c6e171bcbaacf9bc3e4aae3ae2b3dbc,LTC,-2341.3711
673,7c852635b4ec87a95dfed84e4b769d36,BTC,-0.0253451
674,7c85277601b864d1eb9e1112808aea98,BTC,-0.772568121599999
675,7c85277601b864d1eb9e1112808aea98,LTC,0.0
676,7cb4d984837d37e94927aca14fbe3813,BTC,-2.250603614400119
677,7cb4d984837d37e94927aca14fbe3813,ETH,-0.6754584033600134
678,7cb4d984837d37e94927aca14fbe3813,LTC,-230.36623021143998
679,7cbaaf49a0636c3cf1c26230b407f378,BTC,-8702.13340255867
680,7cbaaf49a0636c3cf1c26230b407f378,ETH,-4961.858188167558
681,7d12ba17a606e8209106a869a245e5cd,BTC,-234.073464
682,7d4065e16c06fccc6d882551b1f7c362,BTC,-10.02755208
683,7d473f2e02c4b49349f5b807d34fa035,BTC,-509.73504845799994
684,7d592b7be09395380ba94fe9b2d86018,BTC,-27.7061750017
685,7d65eb8f1b69ed586b6d39e668046d03,BTC,0.0
686,7e108a1bf12461d487d0660174c4ece4,BTC,-22.283955
687,7e4b5f92dffa93ff7fef7f91252f6b15,BTC,-468.6816219481
688,7e69f45008eadb72a555a15cd0565073,BTC,-22.5355651208
689,7e9db9b99c6706a6cadcb0764bf2b97e,BTC,-15.292730045539999
690,7ea2f21acaa8eb1539233f9a4ee680ba,BTC,-38.731596109019996
691,7eada1d64b13b21d77bc26832bdf7983,BTC,0.0
692,7ece3d6c8abe3b525512229b7f380922,BTC,-28.53033843103701
693,7f246f6d75107123c063662f6b67a79e,BTC,-1297.661080490109
694,7f246f6d75107123c063662f6b67a79e,ETH,-390.64085228755
695,7f246f6d75107123c063662f6b67a79e,LTC,-401.98319854069985
696,7ff9f93d2d3e86d4fc9a8cc2374ff758,BTC,-4.07732247744
697,7ffaa918608181884419e232b69091c7,BTC,-7.245721583599992
698,8022ad60e37dd53adfeaac7847f0daae,BTC,-80.2556704737
699,8039a446aaf0be09fc0d8175212f04e5,BTC,-10873.814161009403
700,8039a446aaf0be09fc0d8175212f04e5,ETH,-6669.17278090644
701,8039a446aaf0be09fc0d8175212f04e5,LTC,-25927.86426966946
702,805d73d66b9691d945aab440e2a35077,BTC,-0.0236886
703,80a22e10cb53c3d3743fbe01ceec33dc,BTC,-222.76137227106
704,80a22e10cb53c3d3743fbe01ceec33dc,ETH,-384.7055757126472
705,80a22e10cb53c3d3743fbe01ceec33dc,LTC,-155.3919
706,80d468857525f72a3a5fbd47a19d3702,BTC,-4510.40032484392
707,80e521c87eab3738c8e12d9983d3bf0f,BTC,-0.14244430254999998
708,80e844453749708db0eebc3d2d7ad7ce,BTC,-0.0836835839999995
709,8171d23f969cff692a79f58a4ac41b63,BTC,-146.77091077557998
710,81860beeceab6ce06fac0b5cdb82b0cf,BTC,-5.894059550555453e-17
711,81ee004af283eb330fa9018286a6de68,BTC,-1100.9298146
712,8208b3ecacb4b3cfc6a393970df460f9,BTC,-705.6642099999999
713,82240b748b47b518445c32cccfa4ad25,LTC,-103.649129194
714,8254f76a6974079f0836d16ee84a7c02,BTC,-43.86952038105902
715,8254f76a6974079f0836d16ee84a7c02,ETH,-28.65002801689368
716,82720d7d7dc0fe2066ad8524886980ae,BTC,-0.50397136905
717,829715eee61c064f4fd2ad1e05f9175f,BTC,-0.0338853
718,830be8e5de1fb926400af18f590828e5,BTC,-2.012136
719,831227d8efd5f6b3cdbe8f1033cc9ca2,BTC,-0.1761820471
720,8333351cdefb4ed33e672e11cd625172,BTC,-36.9694342039
721,8399b3eab8f4ae5165d20bc91bdd21b8,BTC,-148.55415778740002
722,849b234ec990304fb126b8f5c4d80662,ETH,-247.29
723,84bd6efdffcd7d0e894a505ef1700d18,BTC,-2524.9280464140998
724,84c4a2bbc100c5bf7d55db524a9ddd0d,BTC,-14.567106475400001
725,84c7e0eee31ba7ca5bcdb9781280cc70,BTC,-11024.787581234781
726,84c7e0eee31ba7ca5bcdb9781280cc70,ETH,-11166.935120760725
727,84c7e0eee31ba7ca5bcdb9781280cc70,LTC,-3199.1130251286527
728,84f2fa43f07adc4eae26783d5b1b4710,BTC,-20874.949170202475
729,84f2fa43f07adc4eae26783d5b1b4710,ETH,-1035.576
730,84fa76ffb70ffcce8bc65c19ec599db7,BTC,-0.0266683
731,852fff790740560658491f1b082e6fb8,BTC,-5.06922521541
732,85f18f1fe75ebda7f465e64c04f6504a,BTC,0.0
733,861169c5c1aa59c06b8aa5568a8e85a8,BTC,-1990.6560896052
734,862dec4dc0a0b4f0bfc7e47e71066dc7,BTC,0.0
735,8658664c801b3c24b2c499347fefa2f9,BTC,-45.90111744800001
736,86c89b1ba16e4270bd4739c6b098735c,BTC,-24.0404051183
737,870dbbb647523fbe19c4d1101af224ac,BTC,-457.001
738,8724b0f11580df979bf232545b7c93bf,BTC,-344.46915873020055
739,87632d947537371b4dc9adc534781d5f,BTC,-44973.4
740,87676ab4f1b063c438667dbc8d97a6eb,BTC,-137.28724032000002
741,87751a2de24f35eb01f318fe6e453e8d,BTC,-228.414
742,8794e9d0191cb58dedada6c18624d1a0,BTC,-58.7238
743,87da60f6311ffa8f4d526529894fdcea,BTC,-10.17531786
744,87da60f6311ffa8f4d526529894fdcea,ETH,-1977.9903
745,883be0830264f5818c9192358380dad9,BTC,-8.26e-05
746,886038dc135f1337773cf3def4c2dcb3,BTC,0.0
747,886038dc135f1337773cf3def4c2dcb3,ETH,-5347.389776325215
748,88bb20c73660faeac3090971b1a2142b,BTC,-2734.3724861452692
749,88e61ed056efca0a866ec84d5c16dca2,BTC,-46.7700079936
750,890f4232cc469f394a0f2baa3af746ee,BTC,-0.0403198
751,8948c92b26ff1b198aaf887687d59968,BTC,-132.8803863501
752,8948c92b26ff1b198aaf887687d59968,ETH,0.0
753,8948c92b26ff1b198aaf887687d59968,LTC,-2055.110262573765
754,89522d098b2becfb0abeff4e438873ea,BTC,-12204.04297629892
755,89522d098b2becfb0abeff4e438873ea,ETH,-15813.576321253862
756,89522d098b2becfb0abeff4e438873ea,LTC,-1517.964
757,895fd22adb4fd573466f721d690c4a28,BTC,-79.5583696572
758,895fd22adb4fd573466f721d690c4a28,ETH,-145.79819819225048
759,89eb5284e8d6d7a5cc0f5982ecaa80f2,BTC,-1648.209499932
760,89eb5284e8d6d7a5cc0f5982ecaa80f2,ETH,-174.727670964996
761,8a6629f0f572478f47b00fe6eb83942e,BTC,-6.09320058582
762,8a769296f770704d32e2b754a29d85ea,BTC,-0.00331184
763,8a769296f770704d32e2b754a29d85ea,ETH,-62.51613864703033
764,8a8ba2e355383cc479c83b9f4de92cd8,BTC,-0.042178
765,8ac0151ee26d5181546d899b9ef4f4e2,BTC,-0.9240198075000019
766,8b0baeb382ef6806154e12199f37e589,BTC,-0.023065600000000002
767,8b0e81fdaff838380d35df8cb42b2803,BTC,-0.6682648311299999
768,8b25ebfa41d7da7106f91951a8224201,BTC,-0.03431857728
769,8b5a8fa7c8fa7c0928b7d7d810a35027,BTC,-0.5262333053700001
