,USER_ID,TRANSACTED_CURRENCIES
888,e576f6922be3b0a35555e700f405743b,BTC
889,e57eb591f472416f122cf1ae5a39d27e,"BTC, LTC"
890,e58712a622836e57ee537c3dff1cf59d,BTC
891,e65f276eadfe9cc9a8ef39ad654a0276,BTC
892,e6b16db2b4f70b9e1bb6e90583abf4ae,ETH
893,e6cfb9a08917a6487c7c167e1b439432,BTC
894,e6e43c05c76352907322f043d222595e,BTC
895,e70316628440dd4eba3f2e1a11ef0cfc,"BTC, ETH, LTC"
896,e724e21cbf649c4f3c55365a62e8ce05,BTC
897,e73207d88e1df3580e425f9e868b8fba,BTC
898,e732281a7f72f6d047ed9bf9eb3ab798,"BTC, USD"
899,e759358bf89c95ecd78b1188af5608cb,BTC
900,e75be4d635b2bc5dea495feba67a04cc,"BTC, ETH, LTC, USD"
901,e7b5b8a06b7aada57eb8be69c3b4e879,BTC
902,e7b8c22b6ee1799d212ac77a049d2da6,LTC
903,e7e046b40f0547c7757b76d52c64c888,"BTC, ETH"
904,e80b7ced23a9144d29c8d9ca2b8ac003,"BTC, USD"
905,e860c1f7ee8c4ac2d1d1b060c93b2b44,BTC
906,e86b9b54c39f982e6d83230ba6109d9d,BTC
907,e8da57cf4944935892307a0e05905e9d,BTC
908,e9061e742c891177a35a99df67b24ae9,BTC
909,e90b32bea4736a5587cf1a682880e0a3,BTC
910,e921f94e5e1943a6185518751eda618e,BTC
911,e9c1f60cd8df84c4874113c396404a08,BTC
912,e9d7271281d543743df3e602dd7fc9d0,BTC
913,ea366c7f0e2957168fcf8f004fa7020d,"BTC, ETH, LTC, USD"
914,ea3dc4d727c51f5ea6fce7b0c9cd242b,BTC
915,ea43c111fa7e94d9d9a1d6a5fb2870ce,BTC
916,ea7193e4474d44645e6cfcc130e66a8f,BTC
917,ea9e5eb54136731cfaf64e54ada5910d,BTC
918,eacd74ee5c85c80a4a3b2122b7e81ade,BTC
919,eb39be12c6671473b98b8bb0f55df655,BTC
920,eba6382245f2a8792f1d6cd85c292b48,BTC
921,ebbe76fcb37c6eeeed487bd4e560e075,BTC
922,ebfc7b0602788d9a9458ee9cd2b67b27,"BTC, ETH, LTC, USD"
923,ec3c20fb430620c9ef458a7f5e227061,BTC
924,ec700e24268e0c205e452de0d6e8194d,BTC
925,ed7fd6b093a396f4ebb9f1f397a6d339,"BTC, USD"
926,ee11246b0101704ff04ef97a9f12ecc6,BTC
927,ee5b289d9a94e2782ea207b8f27c79aa,"BTC, USD"
928,ee80cbb1adbfa3cbed60223546079777,BTC
929,ee87996524253e58d8db3b0e65c5ff71,BTC
930,eea24036a803bc05c4872466d6674711,BTC
931,eeafd0228b5746e30bed32667e82ad1c,BTC
932,eeb8a267087febaf2710b536c1c1f099,"ETH, USD"
933,eed2c16a661c7882dad4e889752403bc,"BTC, ETH, LTC"
934,eed9ebf46eaf11287120bd13d9e22e36,BTC
935,eeea5fd508bc66d70420323ede748adb,BTC
936,efa4bff874eba47b59e2f3f9033c2842,BTC
937,efbe27f0b360a78f200e9c2147cb8299,BTC
938,f05487fb5c2165b0a4237e917e358f40,"BTC, LTC, USD"
939,f08b1f27e3fe9ee13380726756335942,BTC
940,f08fac1e6e09d095980312b75a65fb72,BTC
941,f0d996d63982b988889c6735e4fc5450,BTC
942,f1233fdfc0459aaff8a94c3c02636f9a,"BTC, ETH"
943,f14a85b26512997ddae7f8cd2ffca934,BTC
944,f1541c940807014f685c6b7b796d3727,"BTC, ETH, LTC"
945,f190f15dbd8686fc9158d247c09189fe,"BTC, ETH, LTC"
946,f1abb5b0d6daea0b87556778b0192c89,BTC
947,f1c41199fd8c53fc25a7c88e93288dea,ETH
948,f217e3b3bf80478d9e20a7af394c22c6,BTC
949,f267cb49d34b72f01952fbe073b37bce,BTC
950,f2ac4666a373e5515e67122355b343f2,BTC
951,f2dda455594d249726a1c7ab07517efb,BTC
952,f2e726a859423f29c944a2e86d7ef53a,BTC
953,f2f794290977b2ca63bef2447cc04d5c,"BTC, ETH, LTC"
954,f33033aaac710bf402f34c1ef9ddea4a,BTC
955,f34068b6b53a6c6e053ac2a116fa76af,BTC
956,f3a7da431ec5c9abc1913d16c89ebe28,BTC
957,f3d9a6878a48c6bd7e878c432f7125b1,BTC
958,f442a9f2a5df0f39e7941974ceabfbb9,BTC
959,f4459c34d8c8e538845e305e7efbfb8a,BTC
960,f49bbae5e042a05769227c24faa11f91,BTC
961,f4d8b3571ea3e0818e2fb7f728f77672,ETH
962,f4f3e3731374589cfb33976465896799,BTC
963,f508e4eae5480514ea3e13f730832fc1,BTC
964,f538ef41a8ebbadaf3ebccd14da2e52a,BTC
965,f555ece5c0848efcb140c1195c22328e,BTC
966,f5621b3739429eec89869e32149b6ebd,BTC
967,f5850af92222466710b25e03a904189b,BTC
968,f5a59955e64c7ecc508218c8579bfb1d,"BTC, ETH, LTC"
969,f61fd9f924acee91f2ee1f61ca24371e,BTC
970,f6258426715df2724e664d8f97f2c44b,"ETH, LTC"
971,f6373797deaf231b8118687fc7e8c538,"BTC, USD"
972,f66f896852779eae11ea4693b735b3fd,BTC
973,f6b56b1de9190cd961755cf462c5ddfe,BTC
974,f6cb0737989652dada910754f6cd93ff,BTC
975,f70c6341aeedda2368c274a6211156a2,"BTC, ETH, EUR, LTC"
976,f74ba2e0f1bb7ccd95b42c6ab2134ce4,BTC
977,f8084cd7ad5b3f4d7e99219eb222ca94,BTC
978,f83ab2cff478c3a52e55ef4e16657f42,BTC
979,f8702f9044e4fb95684d5c1788bf5d79,"BTC, ETH, LTC"
980,f8e2961d207af649a9cfdb9e0472ca20,BTC
981,f910baf29aff1495c30260e0dd6749b4,BTC
982,f914870c171e1e796e2a7815f451ae9e,BTC
983,f92c8a00bac03497922aeb8de4d415e5,BTC
984,f9da07d605a2b7e6653342c4f1301441,ETH
985,fa24dada2d90cc6f6a960303ae7c2329,BTC
986,fa6e4f17ac7306e0513096294d620938,BTC
987,fbc6fd7ef565c668eb7e7a2c7d692078,"BTC, USD"
988,fc1dda05e601e83604692dde314fd3a4,BTC
989,fc8012bb606724ac1e60451126e49ca1,"BTC, ETH, LTC, USD"
990,fc973b1170853b6849dad1d20a521f9b,BTC
991,fd48ba6fba9161af68a1391ac30d85a9,BTC
992,fd818001b33bc1ae7046f401769f11b6,"BTC, EUR"
993,fe4eecc21723cd64859ba969ce7b0e26,BTC
994,fe99aa0ea147f620046b071490b7c984,BTC
995,ff04cd6c23d27b7f656f6dcdeb54c113,BTC
996,ff5db1be03c107913eb6b4a0c115ba33,BTC
997,ffad798bfe79dcf90a2b3ad0412bc8ac,BTC
998,ffbe66e9facf39781fd2c6e8b0f05af0,BTC
999,fffecf625f9b53bc7a0f2e3ce5589b27,BTC
